Russell Wilson, @Ari, 35
Ryan Tannehill, Min, 29
Eli Manning, @StL, 27
Colin Kaepernick, SD, 27
Tony Romo, Ind, 26
Philip Rivers, @SF, 24
Cam Newton, Cle, 22
Kyle Orton, @Oak, 21
Mark Sanchez, @Wsh, 20
Shaun Hill, NYG, 17
Teddy Bridgewater, @Mia, 17
Charlie Whitehurst, @Jac, 16
Matt Ryan, @NO, 16
Derek Carr, Buf, 16
Aaron Rodgers, @TB, 14
Alex Smith, @Pit, 13
Jimmy Clausen, Det, 13
Andy Dalton, Den, 13
Blake Bortles, Ten, 13
Peyton Manning, @Cin, 12
Ben Roethlisberger, KC, 12
Tom Brady, @NYJ, 10
Drew Brees, Atl, 10
Geno Smith, NE, 10
Joe Flacco, @Hou, 9
Brian Hoyer, @Car, 8
Matt Hasselbeck, @Dal, 7
Robert Griffin, Phi, 7
Ryan Lindley, Sea, 6
Case Keenum, Bal, 6
Matthew Stafford, @Chi, 5
Brandon Weeden, Ind, 5
Josh McCown, GB, 3
Johnny Manziel, @Car, 1
