Randy Bullock, Bal, 19
Sebastian Janikowski, Buf, 15
Matt Bryant, @NO, 15
Josh Brown, @StL, 14
Mike Nugent, Den, 14
Cairo Santos, @Pit, 13
Greg Zuerlein, NYG, 11
Nick Novak, @SF, 9
Nick Folk, NE, 9
Ryan Succop, @Jac, 9
Kai Forbath, Phi, 9
Blair Walsh, @Mia, 9
Shaun Suisham, KC, 8
Mason Crosby, @TB, 8
Garrett Hartley, @Car, 8
Dan Carpenter, @Oak, 8
Matt Prater, @Chi, 7
Chandler Catanzaro, Sea, 6
Stephen Gostkowski, @NYJ, 5
Dan Bailey, Ind, 5
Phil Dawson, SD, 4
Graham Gano, Cle, 4
Caleb Sturgis, Min, 4
Cody Parkey, @Wsh, 4
Patrick Murray, GB, 4
Josh Scobee, Ten, 3
Connor Barth, @Cin, 3
Jay Feely, Det, 2
Shayne Graham, Atl, 2
Steven Hauschka, @Ari, 2
Adam Vinatieri, @Dal, 1
Justin Tucker, @Hou, 1
