Matt Bryant, Ari, 18
Connor Barth, @KC, 17
Justin Tucker, SD, 15
Cody Parkey, @Dal, 15
Dan Carpenter, Cle, 14
Steven Hauschka, @SF, 14
Mason Crosby, NE, 13
Nick Novak, @Bal, 12
Matt Prater, Chi, 12
Shaun Suisham, NO, 11
Caleb Sturgis, @NYJ, 11
Greg Zuerlein, Oak, 10
Kai Forbath, @Ind, 9
Josh Scobee, NYG, 8
Randy Bullock, Ten, 8
Patrick Murray, Cin, 8
Adam Vinatieri, Wsh, 7
Nick Folk, Mia, 7
Graham Gano, @Min, 7
Blair Walsh, Car, 7
Shayne Graham, @Pit, 5
Josh Brown, @Jac, 5
Robbie Gould, @Det, 5
Chandler Catanzaro, @Atl, 5
Phil Dawson, Sea, 4
Dan Bailey, Phi, 4
Cairo Santos, Den, 4
Billy Cundiff, @Buf, 3
Ryan Succop, @Hou, 3
Mike Nugent, @TB, 2
Stephen Gostkowski, @GB, 2
