Ryan Fitzpatrick, Ten, 39
Andrew Luck, Wsh, 32
Drew Brees, @Pit, 30
Philip Rivers, @Bal, 26
Colt McCoy, @Ind, 26
Ben Roethlisberger, NO, 25
Aaron Rodgers, NE, 24
Joe Flacco, SD, 23
Shaun Hill, Oak, 21
Matthew Stafford, Chi, 21
Matt Ryan, Ari, 20
Mark Sanchez, @Dal, 20
Tom Brady, @GB, 17
Blake Bortles, NYG, 17
Russell Wilson, @SF, 16
Jay Cutler, @Det, 15
Teddy Bridgewater, Car, 14
Peyton Manning, @KC, 13
Cam Newton, @Min, 13
Alex Smith, Den, 12
Drew Stanton, @Atl, 11
Andy Dalton, @TB, 11
Eli Manning, @Jac, 9
Johnny Manziel, @Buf, 9
Zach Mettenberger, @Hou, 9
Ryan Tannehill, @NYJ, 8
Kyle Orton, Cle, 7
Josh McCown, Cin, 5
Tony Romo, Phi, 3
Brian Hoyer, @Buf, 3
Derek Carr, @StL, 2
Jake Locker, @Hou, 1
Colin Kaepernick, Sea, 1
Geno Smith, Mia, 1
Matt Schaub, @StL, -2
