Julius Thomas, @Dal, 24
Jason Witten, Den, 18
Vernon Davis, Hou, 14
Jimmy Graham, @Chi, 13
Jeff Cumberland, @Atl, 13
Charles Clay, Bal, 11
Brent Celek, @NYG, 10
Tony Gonzalez, NYJ, 9
Lance Kendricks, Jac, 9
Antonio Gates, @Oak, 7
Greg Olsen, @Ari, 7
Jim Dray, Buf, 7
Levine Toilolo, NYJ, 7
Kellen Winslow, @Atl, 6
Owen Daniels, @Mia, 6
Tony Scheffler, @GB, 5
Martellus Bennett, NO, 5
Brandon Pettigrew, @GB, 5
Ed Dickson, @Ari, 5
Sean McGrath, @Ten, 5
Tyler Eifert, NE, 5
Delanie Walker, KC, 4
Scott Chandler, @Cle, 4
Jermichael Finley, Det, 3
Brandon Myers, Phi, 3
Jordan Cameron, Buf, 3
Zach Ertz, @NYG, 3
Jared Cook, Jac, 2
Jermaine Gresham, NE, 2
Gavin Escobar, Den, 2
Luke Willson, @Ind, 2
Garrett Graham, @SF, 1
Clay Harbor, @StL, 1
Coby Fleener, Sea, 1
Cory Harkey, Jac, 1
