Matt Forte, @Atl, 27
Arian Foster, Ind, 25
Giovani Bernard, Car, 21
DeMarco Murray, @Sea, 20
Ben Tate, @Cle, 19
Branden Oliver, @Oak, 18
Joique Bell, @Min, 15
LeSean McCoy, NYG, 14
Lamar Miller, GB, 13
Theo Riddick, @Min, 13
Antone Smith, Chi, 12
Ahmad Bradshaw, @Hou, 11
Justin Forsett, @TB, 11
Ronnie Hillman, @NYJ, 11
Isaiah Crowell, Pit, 11
Trent Richardson, @Hou, 10
Fozzy Whittaker, @Cin, 10
Le'Veon Bell, @Cle, 10
Darren Sproles, NYG, 9
Fred Jackson, NE, 9
Bernard Pierce, @TB, 9
Benjamin Cunningham, SF, 9
Jeremy Hill, Car, 9
Darren McFadden, SD, 8
Andre Ellington, Wsh, 8
Jerick McKinnon, Det, 8
Storm Johnson, @Ten, 8
Marshawn Lynch, Dal, 6
Jackie Battle, Jac, 6
Roy Helu, @Ari, 6
Bishop Sankey, Jac, 6
Dexter McCluster, Jac, 5
Alfred Morris, @Ari, 5
Joseph Randle, @Sea, 5
Tre Mason, SF, 5
Andre Williams, @Phi, 5
Maurice Jones-Drew, SD, 4
Peyton Hillis, @Phi, 4
James Starks, @Mia, 4
Doug Martin, Bal, 4
Lance Dunbar, @Sea, 4
Bobby Rainey, Bal, 4
Eddie Lacy, @Mia, 4
Frank Gore, @StL, 3
Denard Robinson, @Ten, 3
Lorenzo Taliaferro, @TB, 3
Juwan Thompson, @NYJ, 3
Steven Jackson, Chi, 2
Ronnie Brown, @Oak, 2
Will Ta'ufo'ou, @Ten, 2
Boobie Dixon, NE, 2
LeGarrette Blount, @Buf, 2
Stevan Ridley, @Buf, 2
Zac Stacy, SF, 2
Kyle Juszczyk, @TB, 2
Dri Archer, @Cle, 2
Devonta Freeman, Chi, 2
Alfred Blue, Ind, 2
John Kuhn, @Mia, 1
Leon Washington, Jac, 1
Marcel Reece, SD, 1
Knowshon Moreno, GB, 1
Chris Ivory, Den, 1
Bruce Miller, @StL, 1
Matt Asiata, Det, 1
Robert Turbin, Dal, 1
Brandon Bolden, @Buf, 1
Stepfan Taylor, Wsh, 1
George Winn, @Min, 1
Carlos Hyde, @StL, 1
Ka'Deem Carey, @Atl, 1
Darrin Reaves, @Cin, 1
C.J. Spiller, NE, -1
