Nate Washington, NYJ, 22
Victor Cruz, @KC, 22
Torrey Smith, @Buf, 22
Greg Jennings, Pit, 21
Dez Bryant, @SD, 20
Demaryius Thomas, Phi, 20
Alshon Jeffery, @Det, 20
Wes Welker, Phi, 19
Kenbrell Thompkins, @Atl, 18
Reggie Wayne, @Jac, 16
Jerricho Cotchery, @Min, 16
Anquan Boldin, @StL, 15
Robert Woods, Bal, 15
Larry Fitzgerald, @TB, 12
Jerome Simpson, Pit, 12
Andre Johnson, Sea, 11
Dwayne Bowe, NYG, 11
Pierre Garcon, @Oak, 11
Julian Edelman, @Atl, 11
Calvin Johnson, Chi, 10
Dexter McCluster, NYJ, 10
Julio Jones, NE, 10
Jeff Maehl, @Den, 10
Brandon Marshall, @Det, 9
Marques Colston, Mia, 9
Mike Williams, Bal, 9
Antonio Brown, @Min, 9
Marlon Brown, @Buf, 9
Eric Decker, @Ten, 8
Michael Floyd, @TB, 8
Keenan Allen, Dal, 8
Earl Bennett, @Det, 7
Brandon Gibson, @NO, 7
Josh Gordon, Cin, 7
Justin Hunter, NYJ, 7
Harry Douglas, NE, 6
Trindon Holliday, @KC, 6
Jeremy Kerley, @Ten, 6
Denarius Moore, Wsh, 6
Cecil Shorts, Ind, 6
Damian Williams, @NO, 5
Emmanuel Sanders, Phi, 5
A.J. Green, @Cle, 5
Austin Pettis, SF, 5
Kris Durham, Chi, 5
Kendall Wright, NYJ, 5
Deonte Thompson, @Buf, 5
Terrance Williams, @SD, 5
Ace Sanders, Ind, 5
Eddie Royal, Dal, 4
Leonard Hankerson, @Oak, 4
Vincent Brown, Dal, 4
Tandon Doss, Ind, 4
T.J. Graham, Bal, 4
T.Y. Hilton, @Jac, 4
Chris Givens, SF, 4
DeSean Jackson, @Oak, 3
Brian Hartline, @NO, 3
Darrius Heyward-Bey, @Min, 3
Hakeem Nicks, @Jac, 3
Kevin Ogletree, Chi, 3
Doug Baldwin, @Hou, 3
Travis Benjamin, Cin, 3
Kenny Stills, Mia, 3
Roddy White, NE, 2
Vincent Jackson, Ari, 2
Santonio Holmes, @Ten, 2
Donnie Avery, NYG, 2
Davone Bess, Cin, 2
Mike Wallace, @NO, 2
Riley Cooper, @Den, 2
Clyde Gates, @Ten, 2
Rishard Matthews, @NO, 2
DeAndre Hopkins, Sea, 2
Markus Wheaton, @Min, 2
Josh Boyce, @Atl, 2
Sidney Rice, @Hou, 1
Golden Tate, Chi, 1
Jon Baldwin, @StL, 1
Dwayne Harris, @SD, 1
Brian Quick, SF, 1
Nick Toon, Mia, 1
Mohamed Sanu, @Cle, 1
Cole Beasley, @SD, 1
Rod Streater, Wsh, 1
Aaron Dobson, @Atl, 1
Jaron Brown, @TB, 1
