Titans D/ST, NYJ, 22
Colts D/ST, @Jac, 22
Redskins D/ST, @Oak, 22
Chiefs D/ST, NYG, 20
49ers D/ST, @StL, 15
Bills D/ST, Bal, 14
Lions D/ST, Chi, 13
Saints D/ST, Mia, 13
Cardinals D/ST, @TB, 13
Browns D/ST, Cin, 12
Broncos D/ST, Phi, 12
Buccaneers D/ST, Ari, 12
Raiders D/ST, Wsh, 11
Seahawks D/ST, @Hou, 11
Texans D/ST, Sea, 11
Ravens D/ST, @Buf, 7
Bengals D/ST, @Cle, 6
Vikings D/ST, Pit, 6
Giants D/ST, @KC, 5
Chargers D/ST, Dal, 5
Bears D/ST, @Det, 3
Cowboys D/ST, @SD, 2
Rams D/ST, SF, 2
Patriots D/ST, @Atl, -1
Jets D/ST, @Ten, -1
Steelers D/ST, @Min, -1
Jaguars D/ST, Ind, -2
Falcons D/ST, NE, -4
Dolphins D/ST, @NO, -4
Eagles D/ST, @Den, -9
