season 2015 (Projected) - 33 8 18 3 368 222.8 126.4 1 1 111.0 -
season 2014 16 31 8 21 3 337 224.0 141.3 0 0 107.0 6.7
    week 1 at PIT L 27-30 4 0 1 0 30 363.0 127.0 0 0 6.0
    week 2 NO W 26-24 2 1 1 1 24 223.0 174.0 0 0 12.0
    week 3 BAL L 21-23 0 0 1 0 23 217.0 160.0 0 0 2.0
    week 5 at TEN W 29-28 3 0 0 0 28 261.0 149.0 0 0 3.0
    week 6 PIT W 31-10 2 0 1 0 10 221.0 138.0 0 0 4.0
    week 7 at JAC L 6-24 2 0 3 0 24 151.0 185.0 0 0 8.0
    week 8 OAK W 23-13 3 2 1 0 13 316.0 71.0 0 0 9.0
    week 9 TB W 22-17 2 0 2 0 17 252.0 113.0 0 0 6.0
    week 10 at CIN W 24-3 2 1 3 0 3 79.0 86.0 0 0 10.0
    week 11 HOU L 7-23 0 0 1 0 23 211.0 213.0 0 0 2.0
    week 12 at ATL W 26-24 3 1 1 0 24 252.0 63.0 0 0 7.0
    week 13 at BUF L 10-26 1 0 2 0 26 181.0 106.0 0 0 5.0
    week 14 IND L 24-25 3 2 2 2 25 269.0 93.0 0 0 23.0
    week 15 CIN L 0-30 2 0 1 0 30 103.0 244.0 0 0 4.0
    week 16 at CAR L 13-17 1 1 1 0 17 195.0 209.0 0 0 5.0
    week 17 at BAL L 10-20 1 0 0 0 20 290.0 129.0 0 0 1.0
season 2013 16 40 7 14 4 406 221.1 111.3 1 1 114.0 7.1
    week 1 MIA L 10-23 4 0 1 0 23 255.0 20.0 0 0 6.0
    week 2 at BAL L 6-14 2 1 0 0 14 197.0 99.0 0 0 4.0
    week 3 at MIN W 31-27 6 2 1 0 27 195.0 134.0 0 0 12.0
    week 4 CIN W 17-6 2 1 1 0 6 203.0 63.0 0 0 6.0
    week 5 BUF W 37-24 4 0 1 1 24 188.0 155.0 0 1 18.0
    week 6 DET L 17-31 1 0 1 0 31 248.0 118.0 0 0 3.0
    week 7 at GB L 13-31 1 0 0 0 31 253.0 104.0 0 0 1.0
    week 8 at KC L 17-23 6 0 0 0 23 195.0 136.0 0 0 6.0
    week 9 BAL W 24-18 5 1 1 0 18 223.0 55.0 0 0 9.0
    week 11 at CIN L 20-41 0 0 2 1 41 118.0 106.0 0 0 10.0
    week 12 PIT L 11-27 0 0 0 0 27 217.0 85.0 0 0 0.0
    week 13 JAC L 28-32 2 0 1 0 32 202.0 112.0 1 0 6.0
    week 14 at NE L 26-27 4 1 1 0 27 397.0 87.0 0 0 8.0
    week 15 CHI L 31-38 2 1 2 2 38 261.0 179.0 0 0 20.0
    week 16 at NYJ L 13-24 0 0 0 0 24 214.0 208.0 0 0 0.0
    week 17 at PIT L 7-20 1 0 2 0 20 172.0 120.0 0 0 5.0
season 2012 16 38 12 17 2 368 245.2 118.6 0 1 114.0 7.1
    week 1 PHI L 16-17 2 1 4 1 17 306.0 150.0 0 0 18.0
    week 2 at CIN L 27-34 6 0 1 0 34 295.0 80.0 0 0 8.0
    week 3 BUF L 14-24 1 1 0 0 24 206.0 138.0 0 0 3.0
    week 4 at BAL L 16-23 4 0 1 0 23 337.0 101.0 0 0 6.0
    week 5 at NYG L 27-41 0 1 1 0 41 259.0 243.0 0 0 4.0
    week 6 CIN W 34-24 2 1 3 1 24 362.0 76.0 0 0 16.0
    week 7 at IND L 13-17 3 1 0 0 17 173.0 148.0 0 0 5.0
    week 8 SD W 7-6 1 1 0 0 6 148.0 117.0 0 0 3.0
    week 9 BAL L 15-25 1 0 0 0 25 145.0 137.0 0 0 1.0
    week 11 at DAL L 20-23 7 1 0 0 23 257.0 63.0 0 0 9.0
    week 12 PIT W 20-14 1 5 3 0 14 193.0 49.0 0 0 17.0
    week 13 at OAK W 20-17 1 0 1 0 17 344.0 85.0 0 0 3.0
    week 14 KC W 30-7 5 0 1 0 7 130.0 180.0 0 1 13.0
    week 15 WAS L 21-38 2 0 1 0 38 308.0 122.0 0 0 4.0
    week 16 at DEN L 12-34 0 0 1 0 34 339.0 118.0 0 0 2.0
    week 17 at PIT L 10-24 2 0 0 0 24 121.0 91.0 0 0 2.0
season 2011 16 32 11 9 0 307 184.9 147.4 0 1 78.0 4.9
season 2010 16 29 9 19 3 332 220.7 129.3 0 0 103.0 6.4
season 2009 16 40 9 10 0 375 244.7 144.5 1 4 104.0 6.5
season 2008 16 18 8 23 2 350 204.6 151.9 0 1 98.0 6.1
season 2007 16 28 10 17 1 382 230.1 129.5 1 3 108.0 6.8
season 2006 16 30 9 18 2 356 202.3 142.4 0 1 102.0 6.4
season 2005 16 25 8 15 0 301 178.4 138.4 0 2 83.0 5.2
season 2004 16 32 13 15 1 390 181.3 144.6 0 1 100.0 6.3
season 2003 16 35 7 15 1 322 177.9 132.1 0 0 85.0 5.3
season 2002 16 29 12 17 0 320 203.9 130.3 0 3 105.0 6.6
season 2001 16 44 9 33 5 319 192.6 138.5 1 0 160.0 10.0
season 2000 16 43 13 12 1 419 197.1 155.4 0 0 99.0 6.2
