Julio Jones, TB, 28
Jeremy Maclin, Wsh, 21
Antonio Brown, @Car, 21
Pierre Garcon, @Phi, 19
DeSean Jackson, @Phi, 17
Kelvin Benjamin, Pit, 17
Jordan Matthews, Wsh, 17
John Brown, SF, 17
Devin Hester, TB, 16
Eddie Royal, @Buf, 16
Victor Cruz, Hou, 16
Michael Crabtree, @Ari, 14
Dez Bryant, @StL, 14
Emmanuel Sanders, @Sea, 14
Jeremy Kerley, Chi, 14
Brian Quick, Dal, 12
Allen Hurns, Ind, 12
Miles Austin, Bal, 11
Hakeem Nicks, @Jac, 11
Michael Floyd, SF, 11
Alshon Jeffery, @NYJ, 11
Damaris Johnson, @NYG, 11
DeAndre Hopkins, @NYG, 11
Steve Smith Sr., @Cle, 10
Stevie Johnson, @Ari, 10
A.J. Green, Ten, 10
Malcom Floyd, @Buf, 9
Cecil Shorts III, Ind, 9
Ricardo Lockette, Den, 9
Terrance Williams, @StL, 9
Marques Colston, Min, 8
Calvin Johnson, GB, 8
Brian Hartline, KC, 8
Mike Wallace, KC, 8
Julian Edelman, Oak, 8
Andrew Hawkins, Bal, 8
Austin Pettis, Dal, 8
Mohamed Sanu, Ten, 8
T.Y. Hilton, @Jac, 8
Taylor Gabriel, Bal, 8
Vincent Jackson, @Atl, 7
Greg Jennings, @NO, 7
Harry Douglas, TB, 7
Brandin Cooks, Min, 7
Allen Robinson, Ind, 7
Reggie Wayne, @Jac, 6
Wes Welker, @Sea, 6
Eric Weems, TB, 6
Kenny Britt, Dal, 6
Cordarrelle Patterson, @NO, 6
Jordy Nelson, @Det, 5
Demaryius Thomas, @Sea, 5
Golden Tate, GB, 5
Greg Salas, Chi, 5
Doug Baldwin, Den, 5
Corey Fuller, GB, 5
Mike Evans, @Atl, 5
Donte Moncrief, @Jac, 5
James Jones, @NE, 4
Percy Harvin, Chi, 4
Brandon LaFell, Oak, 4
Kendall Wright, @Cin, 4
Travis Benjamin, Bal, 4
Philly Brown, Pit, 4
Anquan Boldin, @Ari, 3
Dwayne Bowe, @Mia, 3
Riley Cooper, Wsh, 3
Andre Roberts, @Phi, 3
Preston Parker, Hou, 3
Rod Streater, @NE, 3
Justin Hunter, @Cin, 3
Markus Wheaton, @Car, 3
Kenny Stills, Min, 3
Andre Johnson, @NYG, 2
Robert Meachem, Min, 2
Bryan Walters, Den, 2
Torrey Smith, @Cle, 2
Randall Cobb, @Det, 2
Denarius Moore, @NE, 2
Andre Holmes, @NE, 2
Jeremy Ross, GB, 2
Rueben Randle, Hou, 2
Jermaine Kearse, Den, 2
Jarvis Landry, KC, 2
Brenton Bersin, Pit, 2
Larry Fitzgerald, SF, 1
Courtney Roby, TB, 1
Jason Avant, @Mia, 1
Donnie Avery, @Mia, 1
Brandon Tate, Ten, 1
Dexter McCluster, @Cin, 1
Eric Decker, Chi, 1
Mike Williams, SD, 1
David Nelson, Chi, 1
Jeff Maehl, Wsh, 1
Keshawn Martin, @NYG, 1
Junior Hemingway, @Mia, 1
Rishard Matthews, KC, 1
Jarrett Boykin, @Det, 1
Keenan Allen, @Buf, 1
Robert Woods, SD, 1
Justin Brown, @Car, 1
Kenbrell Thompkins, @NE, 1
Marlon Brown, @Cle, 1
Sammy Watkins, SD, 1
Davante Adams, @Det, 1
Mike Brown, Ind, -1
Jalen Saunders, Min, -2
