Adam Vinatieri, @Jac, 16
Shaun Suisham, @Car, 15
Nick Folk, Chi, 15
Cody Parkey, Wsh, 15
Chandler Catanzaro, SF, 13
Josh Brown, Hou, 12
Sebastian Janikowski, @NE, 11
Dan Bailey, @StL, 11
Kai Forbath, @Phi, 11
Justin Tucker, @Cle, 11
Robbie Gould, @NYJ, 10
Stephen Gostkowski, Oak, 10
Blair Walsh, @NO, 10
Graham Gano, Pit, 9
Nick Novak, @Buf, 8
Caleb Sturgis, KC, 8
Matt Bryant, TB, 7
Mike Nugent, Ten, 7
Steven Hauschka, Den, 7
Greg Zuerlein, Dal, 7
Josh Scobee, Ind, 6
Dan Carpenter, SD, 5
Randy Bullock, @NYG, 5
Nate Freese, GB, 4
Brandon McManus, @Sea, 4
Cairo Santos, @Mia, 4
Shayne Graham, Min, 2
Patrick Murray, @Atl, 2
Phil Dawson, @Ari, 1
Billy Cundiff, Bal, 1
Mason Crosby, @Det, 1
Ryan Succop, @Cin, -1
