Falcons D/ST, TB, 28
Lions D/ST, GB, 17
Colts D/ST, @Jac, 17
Steelers D/ST, @Car, 13
Bears D/ST, @NYJ, 12
Bengals D/ST, Ten, 11
Dolphins D/ST, KC, 10
Chargers D/ST, @Buf, 10
Rams D/ST, Dal, 9
Cowboys D/ST, @StL, 8
Broncos D/ST, @Sea, 8
Giants D/ST, Hou, 8
Jets D/ST, Chi, 8
Packers D/ST, @Det, 7
Patriots D/ST, Oak, 7
Saints D/ST, Min, 7
Chiefs D/ST, @Mia, 5
Raiders D/ST, @NE, 5
Seahawks D/ST, Den, 5
Buccaneers D/ST, @Atl, 5
Cardinals D/ST, SF, 4
Bills D/ST, SD, 2
Vikings D/ST, @NO, 2
49ers D/ST, @Ari, 2
Browns D/ST, Bal, 1
Titans D/ST, @Cin, 1
Eagles D/ST, Wsh, 1
Ravens D/ST, @Cle, 1
Texans D/ST, @NYG, -1
Redskins D/ST, @Phi, -2
Panthers D/ST, Pit, -7
Jaguars D/ST, Ind, -7
