Marshawn Lynch, NYG, 40
Justin Forsett, Ten, 23
C.J. Anderson, @Oak, 22
Jamaal Charles, @Buf, 17
Eddie Lacy, Chi, 17
Denard Robinson, Dal, 17
Steven Jackson, @TB, 15
Terrance West, @Cin, 15
Frank Gore, @NO, 14
Darren Sproles, Car, 13
Mark Ingram, SF, 13
DeMarco Murray, @Jac, 13
Jonathan Stewart, @Phi, 11
Ben Tate, @NYJ, 11
Joseph Randle, @Jac, 11
Isaiah Crowell, @Cin, 10
Andre Ellington, StL, 9
Carlos Hyde, @NO, 9
Andre Williams, @Sea, 9
Benjamin Cunningham, @Ari, 8
Leon Washington, @Bal, 7
Matt Forte, @GB, 7
LeSean McCoy, Car, 7
Joique Bell, Mia, 7
Bryce Brown, KC, 7
Christine Michael, NYG, 7
Tre Mason, @Ari, 7
Boobie Dixon, KC, 6
Le'Veon Bell, @NYJ, 6
Theo Riddick, Mia, 6
Bishop Sankey, @Bal, 6
Chris Ivory, Pit, 5
DuJuan Harris, Chi, 5
Bobby Rainey, Atl, 5
Damien Williams, @Det, 5
Fred Jackson, KC, 4
Darren McFadden, Den, 3
Chris Johnson, Pit, 3
Jed Collins, Mia, 3
Bernard Pierce, Ten, 3
Jeremy Hill, Cle, 3
John Kuhn, Chi, 2
Reggie Bush, Mia, 2
DeAngelo Williams, @Phi, 2
Jordan Todman, Dal, 2
Fozzy Whittaker, @Phi, 2
Kyle Juszczyk, Ten, 2
Ka'Deem Carey, @GB, 2
Maurice Jones-Drew, Den, 1
Jackie Battle, @Bal, 1
James Starks, Chi, 1
Erik Lorig, SF, 1
Jacquizz Rodgers, @TB, 1
Lamar Miller, @Det, 1
Chris Polk, Car, 1
Robert Turbin, NYG, 1
Ronnie Hillman, @Oak, 1
Travaris Cadet, SF, 1
Mike James, Atl, 1
Rex Burkhead, Cle, 1
Charles Sims, Atl, 1
Devonta Freeman, @TB, 1
Lorenzo Taliaferro, Ten, 1
Daniel Thomas, @Det, -1
Shonn Greene, @Bal, -2
Knile Davis, @Buf, -2
