Aaron Rodgers, Chi, 36
Peyton Manning, @Oak, 29
Tony Romo, @Jac, 21
Mark Sanchez, Car, 21
Josh McCown, Atl, 19
Russell Wilson, NYG, 18
Drew Brees, SF, 17
Matthew Stafford, Mia, 17
Michael Vick, Pit, 16
Alex Smith, @Buf, 15
Kyle Orton, KC, 14
Matt Ryan, @TB, 14
Ben Roethlisberger, @NYJ, 13
Cam Newton, @Phi, 12
Colin Kaepernick, @NO, 12
Eli Manning, @Sea, 11
Blake Bortles, Dal, 11
Derek Carr, Den, 11
Joe Flacco, Ten, 10
Ryan Tannehill, @Det, 10
Zach Mettenberger, @Bal, 9
Jay Cutler, @GB, 8
Carson Palmer, StL, 7
Drew Stanton, StL, 7
Brian Hoyer, @Cin, 7
Austin Davis, @Ari, 6
Joe Webb, @Phi, 1
Andy Dalton, Cle, -3
