Jimmy Graham, SF, 19
Julius Thomas, @Oak, 18
Jared Cook, @Ari, 14
Mychal Rivera, Den, 12
Greg Olsen, @Phi, 11
Brent Celek, Car, 11
Jason Witten, @Jac, 9
Austin Seferian-Jenkins, Atl, 9
Andrew Quarless, Chi, 7
Brandon Bostick, Chi, 6
Jace Amaro, Pit, 6
Martellus Bennett, @GB, 4
Gary Barnidge, @Cin, 4
Charles Clay, @Det, 4
Delanie Walker, @Bal, 3
John Carlson, StL, 3
Lance Kendricks, @Ari, 3
Cooper Helfet, NYG, 3
Heath Miller, @NYJ, 2
Owen Daniels, Ten, 2
Jermaine Gresham, Cle, 2
Clay Harbor, Dal, 2
Larry Donnell, @Sea, 2
Benjamin Watson, SF, 1
Daniel Fells, @Sea, 1
Scott Chandler, KC, 1
Rob Housler, StL, 1
Zach Ertz, Car, 1
Gavin Escobar, @Jac, 1
Travis Kelce, @Buf, 1
Troy Niklas, StL, 1
Nic Jacobs, Dal, 1
