Dolphins D/ST, SD, 20
Rams D/ST, @SF, 17
Seahawks D/ST, Oak, 15
Saints D/ST, @Car, 13
Texans D/ST, Phi, 12
49ers D/ST, StL, 11
Cardinals D/ST, @Dal, 10
Cowboys D/ST, Ari, 9
Browns D/ST, TB, 8
Raiders D/ST, @Sea, 8
Steelers D/ST, Bal, 8
Bengals D/ST, Jac, 7
Vikings D/ST, Wsh, 7
Buccaneers D/ST, @Cle, 7
Ravens D/ST, @Pit, 7
Patriots D/ST, Den, 6
Eagles D/ST, @Hou, 6
Panthers D/ST, NO, 6
Chiefs D/ST, NYJ, 5
Colts D/ST, @NYG, 2
Jaguars D/ST, @Cin, 2
Jets D/ST, @KC, 1
Broncos D/ST, @NE, -1
Giants D/ST, Ind, -5
Chargers D/ST, @Mia, -6
