Drew Brees, @Chi, 27
Eli Manning, Wsh, 22
Tony Romo, @Phi, 20
Alex Smith, Oak, 20
Matt Ryan, Pit, 20
Tom Brady, Mia, 18
Derek Anderson, TB, 16
Robert Griffin, @NYG, 15
Ryan Tannehill, @NE, 15
Teddy Bridgewater, @Det, 15
Ben Roethlisberger, @Atl, 14
Andrew Luck, Hou, 14
Peyton Manning, @SD, 13
Jay Cutler, NO, 13
Josh McCown, @Car, 12
Joe Flacco, Jac, 12
Geno Smith, @Ten, 12
Matthew Stafford, Min, 10
Russell Wilson, SF, 10
Derek Carr, @KC, 10
Philip Rivers, Den, 9
Charlie Whitehurst, NYJ, 9
Colin Kaepernick, @Sea, 9
Shaun Hill, Ari, 8
Mark Sanchez, Dal, 6
Blake Bortles, @Bal, 6
Aaron Rodgers, @Buf, 5
Kyle Orton, GB, 4
Drew Stanton, @StL, 4
Colt McCoy, @NYG, 3
Ryan Fitzpatrick, @Ind, 2
Jake Locker, NYJ, 2
Andy Dalton, @Cle, 2
Ryan Lindley, @StL, 1
Tom Savage, @Ind, 1
