Jeremy Hill, @Cle, 26
Le'Veon Bell, @Atl, 23
DeMarco Murray, @Phi, 20
Knile Davis, Oak, 20
Eddie Lacy, @Buf, 16
Marshawn Lynch, SF, 15
Matt Asiata, @Det, 14
Chris Polk, Dal, 12
Mark Ingram, @Chi, 11
Arian Foster, @Ind, 10
Joique Bell, Min, 10
Fred Jackson, GB, 9
Pierre Thomas, @Chi, 9
Matt Forte, NO, 9
Doug Martin, @Car, 9
Giovani Bernard, @Cle, 9
Chris Thompson, @NYG, 9
C.J. Anderson, @SD, 9
Frank Gore, @Sea, 8
Chris Ivory, @Ten, 8
Kerwynn Williams, @StL, 8
LeGarrette Blount, Mia, 7
Shane Vereen, Mia, 7
Daniel Herron, Hou, 7
Rex Burkhead, @Cle, 7
Charles Sims, @Car, 7
De'Anthony Thomas, Oak, 7
Darren Sproles, Dal, 6
Shonn Greene, NYJ, 6
LeSean McCoy, Dal, 6
Marcus Thigpen, GB, 6
John Conner, @Ten, 6
Bryce Brown, GB, 6
Jonas Gray, Mia, 6
Latavius Murray, @KC, 6
Stepfan Taylor, @StL, 6
Branden Oliver, Den, 6
Silas Redd, @NYG, 6
Steven Jackson, Pit, 5
Jonathan Stewart, TB, 5
Chris Johnson, @Ten, 5
Jamaal Charles, Oak, 5
Toby Gerhart, @Bal, 5
Bruce Miller, @Sea, 5
Lamar Miller, @NE, 5
Carlos Hyde, @Sea, 5
Justin Forsett, Jac, 4
Donald Brown, Den, 4
Alfred Morris, @NYG, 4
Andre Williams, Wsh, 4
Trent Richardson, Hou, 3
Bernard Pierce, Jac, 3
Robert Turbin, SF, 3
Ka'Deem Carey, NO, 3
Boobie Dixon, GB, 2
James Starks, @Buf, 2
Daniel Thomas, @NE, 2
Lance Dunbar, @Phi, 2
Benjamin Cunningham, Ari, 2
Khiry Robinson, @Chi, 2
Terrance West, Cin, 2
Devonta Freeman, Pit, 2
Isaiah Crowell, Cin, 2
Alfred Blue, @Ind, 2
Reggie Bush, Min, 1
Darren McFadden, @KC, 1
Will Ta'ufo'ou, @Bal, 1
Dexter McCluster, NYJ, 1
Bilal Powell, @Ten, 1
Jordan Todman, @Bal, 1
Jacquizz Rodgers, Pit, 1
Jeremy Stewart, @SD, 1
Fozzy Whittaker, TB, 1
Joseph Randle, @Phi, 1
Tre Mason, Ari, 1
Bishop Sankey, NYJ, 1
Storm Johnson, @Bal, 1
Juwan Thompson, @SD, 1
Leon Washington, NYJ, -2
Kyle Juszczyk, Jac, -2
