season 2012 DEN 3  -  17 81 4.8 2 1 1 7 7.0 0 21.3 7.1
    week 15 @BAL W 34-17 7 20 2.9 1 0 0 0 - 0 8.0
    week 16 CLE W 34-12 3 6 2.0 1 0 0 0 - 0 6.6
    week 17 KC W 38-3 7 55 7.9 0 1 1 7 7.0 0 6.7
    week DP BAL L 35-38 8 11 1.4 0 2 1 7 7.0 0 2.3
season 2011 SD 16 5 28 90 3.2 0 18 12 48 4.0 1 25.8 1.6
season 2010 SD 15 8 26 60 2.3 0 26 22 145 6.6 1 37.5 2.5
season 2009 SD 15 10 21 74 3.5 0 11 9 24 2.7 0 12.3 0.8
season 2008 SD 16 4 19 95 5.0 1 13 12 91 7.6 1 34.6 2.2
