season CC  GB W 28-22 0 0 - 0 1 1 8 8.0 0 1.3
season 17  STL W 20-6 1 2 2.0 0 0 0 0 - 0 0.2
season 14 at PHI W 24-14 0 0 - 0 1 1 4 4.0 0 0.9
    week DP @CAR W 23-10 0 0 - 0 1 1 2 2.0 0 0.7
season 9  OAK W 30-24 0 0 - 0 1 0 0 - 0 0.0
