season 2013 PIT 1  -  6 19 3.2 0 3 2 11 5.5 0 4.0 4.0
    week 1 TEN L 9-16 6 19 3.2 0 3 2 11 5.5 0 4.0
season 2012 ARI 14  -  111 357 3.2 4 30 17 106 6.2 0 78.8 5.6
    week 1 SEA W 20-16 2 4 2.0 1 1 1 4 4.0 0 7.3
    week 2 at NE W 20-18 2 11 5.5 0 2 1 10 10.0 0 2.6
    week 3 PHI W 27-6 8 -14 -1.8 0 0 0 0 - 0 -1.4
    week 6 BUF L 16-19 11 22 2.0 0 2 0 0 - 0 2.2
    week 7 at MIN L 14-21 20 104 5.2 1 5 4 45 11.3 0 22.9
    week 8 SF L 3-24 8 6 0.8 0 4 3 32 10.7 0 5.3
    week 9 at GB L 17-31 17 51 3.0 1 4 2 8 4.0 0 12.9
    week 11 at ATL L 19-23 22 127 5.8 1 4 2 6 3.0 0 20.3
    week 12 STL L 17-31 1 1 1.0 0 1 0 0 - 0 0.1
    week 13 at NYJ L 6-7 1 1 1.0 0 3 1 -1 -1.0 0 0.5
    week 14 at SEA L 0-58 2 5 2.5 0 1 1 2 2.0 0 1.2
    week 15 DET W 38-10 5 20 4.0 0 1 1 3 3.0 0 2.8
    week 16 CHI L 13-28 11 20 1.8 0 2 1 -3 -3.0 0 2.2
    week 17 at SF L 13-27 1 -1 -1.0 0 0 0 0 - 0 -0.1
season 2011 ARI 14 1 43 167 3.9 0 17 13 234 18.0 2 58.6 4.2
season 2010 ARI 13 2 23 113 4.9 1 23 16 111 6.9 0 36.4 2.8
season 2009 ARI 16 2 6 15 2.5 0 18 10 83 8.3 1 18.8 1.2
