season 2015 (Projected) GB - - 20 67 3.4 1 - 9 54 6.0 0 22.6 -
season 2014 GB 11  -  24 85 3.5 1 4 4 23 5.8 0 18.8 1.7
    week 1 at SEA L 16-36 1 2 2.0 1 0 0 0 - 0 6.2
    week 2 NYJ W 31-24 1 3 3.0 0 1 1 5 5.0 0 1.3
    week 5 MIN W 42-10 2 6 3.0 0 1 1 3 3.0 0 1.4
    week 6 at MIA W 27-24 4 15 3.8 0 0 0 0 - 0 1.5
    week 7 CAR W 38-17 2 4 2.0 0 0 0 0 - 0 0.4
    week 10 CHI W 55-14 5 20 4.0 0 0 0 0 - 0 2.0
    week 11 PHI W 53-20 1 3 3.0 0 0 0 0 - 0 0.3
    week 12 at MIN W 24-21 0 0 - 0 1 1 9 9.0 0 1.4
    week 14 ATL W 43-37 1 4 4.0 0 1 1 6 6.0 0 1.5
    week 16 at TB W 20-3 4 22 5.5 0 0 0 0 - 0 2.2
    week 17 DET W 30-20 3 6 2.0 0 0 0 0 - 0 0.6
    week DP DAL W 26-21 1 4 4.0 0 2 1 7 7.0 0 1.6
    week CC at SEA L 22-28 2 3 1.5 0 1 1 3 3.0 0 1.1
season 2013 GB 12  -  10 38 3.8 1 19 13 81 6.2 0 22.4 1.9
    week 1 at SF L 28-34 1 3 3.0 0 1 0 0 - 0 0.3
    week 6 at BAL W 19-17 1 2 2.0 0 2 2 9 4.5 0 0.1
    week 7 CLE W 31-13 1 4 4.0 0 1 1 8 8.0 0 1.7
    week 8 at MIN W 44-31 0 0 - 0 2 1 7 7.0 0 1.2
    week 10 PHI L 13-27 1 2 2.0 0 2 2 10 5.0 0 2.2
    week 11 at NYG L 13-27 1 12 12.0 0 3 3 11 3.7 0 3.8
    week 12 MIN T 26-26 0 0 - 0 4 2 29 14.5 0 3.9
    week 13 at DET L 10-40 1 2 2.0 0 1 1 8 8.0 0 1.5
    week 14 ATL W 22-21 0 0 - 0 1 0 0 - 0 0.0
    week 15 at DAL W 37-36 0 0 - 0 1 1 -1 -1.0 0 0.4
    week 16 PIT L 31-38 3 12 4.0 1 1 0 0 - 0 7.2
    week 17 at CHI W 33-28 1 1 1.0 0 0 0 0 - 0 0.1
    week WC SF L 20-23 2 2 1.0 1 2 2 16 8.0 0 8.8
season 2012 GB 12  -  23 63 2.7 1 18 15 148 9.9 0 34.6 2.9
    week 2 CHI W 23-10 2 1 0.5 0 3 3 23 7.7 0 3.9
    week 3 at SEA L 12-14 1 2 2.0 0 4 3 25 8.3 0 4.2
    week 4 NO W 28-27 1 5 5.0 0 0 0 0 - 0 0.5
    week 5 at IND L 27-30 2 9 4.5 1 1 1 6 6.0 0 8.0
    week 6 at HOU W 42-24 2 6 3.0 0 0 0 0 - 0 0.6
    week 7 at STL W 30-20 3 16 5.3 0 1 1 16 16.0 0 3.7
    week 11 at DET W 24-20 1 -1 -1.0 0 0 0 0 - 0 -0.1
    week 12 at NYG L 10-38 4 17 4.3 0 3 3 49 16.3 0 8.1
    week 13 MIN W 23-14 4 8 2.0 0 4 3 20 6.7 0 4.3
    week 14 DET W 27-20 1 -5 -5.0 0 1 0 0 - 0 -0.5
    week 15 at CHI W 21-13 2 5 2.5 0 0 0 0 - 0 0.5
    week 16 TEN W 55-7 0 0 - 0 1 1 9 9.0 0 1.4
    week WC MIN W 24-10 3 4 1.3 1 3 2 15 7.5 1 14.9
    week DP at SF L 31-45 0 0 - 0 1 0 0 - 0 0.0
season 2011 GB 16 4 30 78 2.6 4 18 15 77 5.1 2 59.0 3.7
season 2010 GB 16 2 84 281 3.3 4 18 15 97 6.5 2 81.3 5.1
season 2009 GB 14 7 8 18 2.3 1 7 7 47 6.7 2 28.0 2.0
season 2008 GB 16 3 8 10 1.3 1 8 4 21 5.3 2 23.1 1.4
season 2007 GB 16 1 0 0 - 0 2 2 7 3.5 0 1.7 0.1
