season 2015 (Projected) DEN - - 259 1165 4.5 9 - 46 346 7.5 1 230.1 -
season 2014 DEN 14  -  179 849 4.7 8 44 34 324 9.5 2 194.3 13.9
    week 1 IND W 31-24 4 27 6.8 0 0 0 0 - 0 2.7
    week 2 KC W 24-17 5 31 6.2 0 0 0 0 - 0 3.1
    week 3 @SEA L 20-26 2 -3 -1.5 0 1 1 1 1.0 0 0.3
    week 7 SF W 42-17 2 9 4.5 0 0 0 0 - 0 0.9
    week 8 SD W 35-21 1 0 0.0 0 0 0 0 - 0 0.0
    week 9 @NE L 21-43 3 18 6.0 0 4 3 33 11.0 0 6.6
    week 10 @OAK W 41-17 13 90 6.9 0 7 4 73 18.3 1 24.3
    week 11 @STL L 7-22 9 29 3.2 0 10 8 86 10.8 0 15.5
    week 12 MIA W 39-36 27 167 6.2 1 4 4 28 7.0 0 27.5
    week 13 @KC W 29-16 32 168 5.3 0 3 2 17 8.5 1 25.5
    week 14 BUF W 24-17 21 58 2.8 3 0 0 0 - 0 23.8
    week 15 @SD W 22-10 29 85 2.9 0 2 2 11 5.5 0 10.6
    week 16 @CIN L 28-37 18 83 4.6 1 10 8 55 6.9 0 23.8
    week 17 OAK W 47-14 13 87 6.7 3 3 2 20 10.0 0 29.7
    week DP IND L 13-24 18 80 4.4 0 6 6 29 4.8 0 13.9
season 2013 DEN 2  -  7 38 5.4 0 1 0 0 - 0 3.8 1.9
    week 8 WAS W 45-21 4 22 5.5 0 0 0 0 - 0 2.2
    week 12 @NE L 31-34 3 16 5.3 0 1 0 0 - 0 1.6
    week SB SEA L 8-43 2 9 4.5 0 1 1 14 14.0 0 2.8
