season 2015 (Projected) CIN - - 13 44 3.4 1 - 5 35 7.0 0 16.4 -
season 2014 CIN 4  -  9 27 3.0 1 10 7 49 7.0 0 17.1 4.3
    week 9 JAC W 33-23 0 0 - 0 3 2 10 5.0 0 2.0
    week 10 CLE L 3-24 4 12 3.0 0 4 2 3 1.5 0 2.5
    week 11 at NO W 27-10 2 1 0.5 0 3 3 36 12.0 0 5.2
    week 15 at CLE W 30-0 3 14 4.7 1 0 0 0 - 0 7.4
    week WC at IND L 10-26 1 23 23.0 0 3 3 34 11.3 0 7.2
