season 2014 GB 6  -  16 64 4.0 0 2 1 11 11.0 0 8.0 1.3
    week 1 @SEA L 16-36 1 7 7.0 0 0 0 0 - 0 0.7
    week 2 NYJ W 31-24 0 0 - 0 2 1 11 11.0 0 1.6
    week 3 @DET L 7-19 3 2 0.7 0 0 0 0 - 0 0.2
    week 7 CAR W 38-17 2 -1 -0.5 0 0 0 0 - 0 -0.1
    week 8 @NO L 23-44 2 4 2.0 0 0 0 0 - 0 0.4
    week 10 CHI W 55-14 8 52 6.5 0 0 0 0 - 0 5.2
season 2012 GB 4  -  34 157 4.6 2 2 2 17 8.5 0 30.4 7.6
    week 16 TEN W 55-7 8 29 3.6 1 0 0 0 - 0 8.9
    week 17 @MIN L 34-37 14 70 5.0 0 2 2 17 8.5 0 9.7
    week WC MIN W 24-10 17 47 2.8 1 6 5 53 10.6 0 18.5
    week DP @SF L 31-45 11 53 4.8 1 4 2 11 5.5 0 13.4
season 2011 JAC 5 0 9 42 4.7 0 2 1 4 4.0 0 5.1 1.0
