season 2015 (Projected) SEA - - 273 1229 4.5 11 - 37 304 8.2 2 247.8 -
season 2014 SEA 16  -  280 1306 4.7 13 48 37 367 9.9 4 283.8 17.7
    week 1 GB W 36-16 20 110 5.5 2 1 1 14 14.0 0 24.9
    week 2 @SD L 21-30 6 36 6.0 0 4 4 27 6.8 1 14.3
    week 3 DEN W 26-20 26 88 3.4 1 5 3 40 13.3 1 26.3
    week 5 @WAS W 27-17 17 72 4.2 0 6 5 45 9.0 1 20.2
    week 6 DAL L 23-30 10 61 6.1 0 2 1 1 1.0 0 6.7
    week 7 @STL L 26-28 18 53 2.9 0 2 2 18 9.0 0 8.1
    week 8 @CAR W 13-9 14 62 4.4 0 4 1 2 2.0 0 6.9
    week 9 OAK W 30-24 21 67 3.2 2 5 5 76 15.2 0 28.8
    week 10 NYG W 38-17 21 140 6.7 4 1 1 23 23.0 0 40.8
    week 11 @KC L 20-24 24 124 5.2 0 3 1 1 1.0 0 13.0
    week 12 ARI W 19-3 15 39 2.6 0 4 3 43 14.3 0 9.7
    week 13 @SF W 19-3 20 104 5.2 0 1 1 7 7.0 0 11.6
    week 14 @PHI W 24-14 23 86 3.7 0 5 5 27 5.4 1 17.8
    week 15 SF W 17-7 21 91 4.3 1 2 1 7 7.0 0 16.3
    week 16 @ARI W 35-6 10 113 11.3 2 0 0 0 - 0 23.3
    week 17 STL W 20-6 14 60 4.3 1 3 3 36 12.0 0 15.1
    week DP CAR W 31-17 14 59 4.2 0 3 3 6 2.0 0 8.0
    week CC GB W 28-22 25 157 6.3 1 3 1 26 26.0 0 24.8
    week SB NE L 24-28 24 102 4.3 1 2 1 31 31.0 0 19.8
season 2013 SEA 16  -  301 1257 4.2 12 44 36 316 8.8 2 257.3 16.1
    week 1 @CAR W 12-7 17 43 2.5 0 3 2 9 4.5 0 6.2
    week 2 SF W 29-3 28 98 3.5 2 3 3 37 12.3 1 33.0
    week 3 JAC W 45-17 17 69 4.1 0 0 0 0 - 0 6.9
    week 4 @HOU W 23-20 17 98 5.8 1 3 3 45 15.0 0 19.8
    week 5 @IND L 28-34 17 102 6.0 0 2 1 5 5.0 0 11.2
    week 6 TEN W 20-13 21 77 3.7 2 5 4 78 19.5 0 29.5
    week 7 @ARI W 34-22 21 91 4.3 1 3 1 3 3.0 0 15.9
    week 8 @STL W 14-9 8 23 2.9 0 1 1 4 4.0 0 3.2
    week 9 TB W 27-24 21 125 6.0 0 5 4 16 4.0 0 16.1
    week 10 @ATL W 33-10 24 145 6.0 1 3 3 16 5.3 0 23.6
    week 11 MIN W 41-20 17 54 3.2 2 2 2 9 4.5 1 25.3
    week 13 NO W 34-7 16 45 2.8 0 4 3 12 4.0 0 7.2
    week 14 @SF L 17-19 20 72 3.6 1 0 0 0 - 0 13.2
    week 15 @NYG W 23-0 16 47 2.9 1 6 6 73 12.2 0 21.0
    week 16 ARI L 10-17 18 71 3.9 0 2 2 5 2.5 0 8.6
    week 17 STL W 27-9 23 97 4.2 1 2 1 4 4.0 0 16.6
    week DP NO W 23-15 28 140 5.0 2 3 1 3 3.0 0 26.8
    week CC SF W 23-17 22 109 5.0 1 0 0 0 - 0 16.9
    week SB @DEN W 43-8 15 39 2.6 1 0 0 0 - 0 9.9
season 2012 SEA 16  -  315 1590 5.0 11 30 23 196 8.5 1 258.1 16.1
    week 1 @ARI L 16-20 21 85 4.0 0 2 2 12 6.0 0 10.7
    week 2 DAL W 27-7 26 122 4.7 1 0 0 0 - 0 18.2
    week 3 GB W 14-12 25 98 3.9 0 1 1 1 1.0 0 10.4
    week 4 @STL L 13-19 20 118 5.9 1 4 4 37 9.3 0 23.5
    week 5 @CAR W 16-12 21 85 4.0 0 2 1 9 9.0 0 9.9
    week 6 NE W 24-23 15 41 2.7 0 1 1 11 11.0 0 5.7
    week 7 @SF L 6-13 19 103 5.4 0 2 1 13 13.0 0 12.1
    week 8 @DET L 24-28 12 105 8.8 1 3 1 1 1.0 0 17.1
    week 9 MIN W 30-20 26 124 4.8 1 2 2 26 13.0 0 22.0
    week 10 NYJ W 28-7 27 124 4.6 1 1 1 27 27.0 0 19.6
    week 12 @MIA L 21-24 19 46 2.4 0 3 2 1 0.5 0 5.7
    week 13 @CHI W 23-17 19 87 4.6 1 3 2 11 5.5 0 14.8
    week 14 ARI W 58-0 11 128 11.6 3 1 0 0 - 0 30.8
    week 15 @BUF W 50-17 10 113 11.3 1 1 1 14 14.0 0 19.2
    week 16 SF W 42-13 26 111 4.3 1 2 2 19 9.5 1 26.0
    week 17 STL W 20-13 18 100 5.6 0 2 2 14 7.0 0 12.4
    week WC @WAS W 24-14 20 132 6.6 1 1 1 9 9.0 0 18.6
    week DP @ATL L 28-30 16 46 2.9 1 3 3 37 12.3 0 13.8
season 2011 SEA 15 15 285 1204 4.2 12 41 28 212 7.6 1 229.6 15.3
season 2010 BUF | SEA 16 14 202 737 3.6 6 28 22 145 6.6 0 127.2 8.0
season 2009 BUF 13 6 120 450 3.8 2 37 28 179 6.4 0 86.9 6.7
season 2008 BUF 15 15 251 1047 4.2 8 67 47 300 6.4 1 210.2 14.0
season 2007 BUF 13 13 280 1115 4.0 7 26 18 184 10.2 0 178.9 13.8
