Marshawn Lynch, GB, 24
Le'Veon Bell, Cle, 24
Knowshon Moreno, NE, 19
Mark Ingram, @Atl, 18
DeMarco Murray, SF, 17
Matt Forte, Buf, 16
Chris Ivory, Oak, 16
Rashad Jennings, @Det, 15
Isaiah Crowell, @Pit, 15
Darren Sproles, Jac, 14
Chris Johnson, Oak, 14
Justin Forsett, Cin, 14
Montee Ball, Ind, 13
C.J. Spiller, @Chi, 12
Ryan Mathews, @Ari, 12
Shane Vereen, @Mia, 12
LeSean McCoy, Jac, 11
Antone Smith, NO, 11
Joique Bell, NYG, 11
Carlos Hyde, @Dal, 11
Lamar Miller, NE, 10
Giovani Bernard, @Bal, 10
Terrance West, @Pit, 10
Arian Foster, Wsh, 9
Jacquizz Rodgers, NO, 9
Alfred Morris, @Hou, 9
Adrian Peterson, @StL, 8
Ahmad Bradshaw, @Den, 8
Pierre Thomas, @Atl, 8
Stepfan Taylor, SD, 8
Khiry Robinson, @Atl, 8
DeAngelo Williams, @TB, 7
Fred Jackson, @Chi, 7
Shonn Greene, @KC, 7
Derrick Coleman, GB, 7
Frank Gore, @Dal, 6
John Kuhn, @Sea, 6
Darrel Young, @Hou, 6
Boobie Dixon, @Chi, 6
LeGarrette Blount, @Mia, 6
Steven Jackson, NO, 5
Reggie Bush, NYG, 5
Jorvorskie Lane, Car, 5
Toby Gerhart, @Phi, 5
Roy Helu, @Hou, 5
Trent Richardson, @Den, 5
Bobby Rainey, Car, 5
Andre Ellington, SD, 5
Benjamin Cunningham, Min, 5
Ben Tate, Cle, 4
James Starks, @Sea, 4
Eddie Lacy, @Sea, 4
Zac Stacy, Min, 4
Leon Washington, @KC, 3
Jonathan Stewart, @TB, 3
Dexter McCluster, @KC, 3
Maurice Jones-Drew, @NYJ, 2
Jamaal Charles, Ten, 2
Jonathan Dwyer, SD, 2
Stevan Ridley, @Mia, 2
Robert Turbin, GB, 2
Lance Dunbar, SF, 2
C.J. Anderson, Ind, 2
Bishop Sankey, @KC, 2
Devonta Freeman, NO, 2
Darren McFadden, @NYJ, 1
Mike Tolbert, @TB, 1
Matt Asiata, @StL, 1
Jeremy Hill, @Bal, 1
Bernard Pierce, Cin, -1
