Julius Thomas, Ind, 28
Vernon Davis, @Dal, 16
Greg Olsen, @TB, 14
Martellus Bennett, Buf, 13
Zach Ertz, Jac, 13
Dwayne Allen, @Den, 12
Larry Donnell, @Det, 11
Rob Gronkowski, @Mia, 10
Delanie Walker, @KC, 9
Antonio Gates, @Ari, 8
Anthony Fasano, Ten, 8
Dennis Pitta, Cin, 8
Jimmy Graham, @Atl, 8
Kyle Rudolph, @StL, 7
Levine Toilolo, NO, 7
Niles Paul, @Hou, 6
Jared Cook, Min, 5
Jeff Cumberland, Oak, 5
Zach Miller, GB, 4
Brandon Myers, Car, 4
Jordan Cameron, @Pit, 4
Travis Kelce, Ten, 4
Joseph Fauria, NYG, 4
Marcedes Lewis, @Phi, 3
Owen Daniels, Cin, 3
Jim Dray, @Pit, 3
Tyler Eifert, @Bal, 3
Mychal Rivera, @NYJ, 3
Heath Miller, Cle, 2
John Carlson, SD, 2
Andrew Quarless, @Sea, 2
Charles Clay, NE, 2
Coby Fleener, @Den, 2
Ladarius Green, @Ari, 2
Rhett Ellison, @StL, 2
Taylor Thompson, @KC, 2
Austin Seferian-Jenkins, Car, 2
Jason Witten, SF, 1
Dante Rosario, Buf, 1
Brent Celek, Jac, 1
Gary Barnidge, @Pit, 1
Jermaine Gresham, @Bal, 1
Lance Kendricks, Min, 1
Rob Housler, SD, 1
Tim Wright, @Mia, 1
Brian Leonhardt, @NYJ, 1
