Texans D/ST, Wsh, 20
Vikings D/ST, @StL, 19
49ers D/ST, @Dal, 17
Titans D/ST, @KC, 15
Eagles D/ST, Jac, 14
Panthers D/ST, @TB, 12
Lions D/ST, NYG, 10
Dolphins D/ST, NE, 10
Seahawks D/ST, GB, 10
Jaguars D/ST, @Phi, 7
Jets D/ST, Oak, 6
Bills D/ST, @Chi, 5
Bengals D/ST, @Bal, 5
Patriots D/ST, @Mia, 5
Cardinals D/ST, SD, 5
Chargers D/ST, @Ari, 5
Broncos D/ST, Ind, 4
Raiders D/ST, @NYJ, 3
Redskins D/ST, @Hou, 3
Bears D/ST, Buf, 2
Steelers D/ST, Cle, 2
Chiefs D/ST, Ten, 1
Buccaneers D/ST, Car, 1
Ravens D/ST, Cin, 1
Packers D/ST, @Sea, -1
Colts D/ST, @Den, -1
Falcons D/ST, NO, -2
Browns D/ST, @Pit, -2
Rams D/ST, Min, -2
Giants D/ST, @Det, -5
Saints D/ST, @Atl, -7
