season 2015 (Projected) CHI - 26 31 83.9% 39 39 112.0 -
season 2014 CHI 12 9 12 75.0% 29 30 52.0 4.3
    week 1 BUF L 20-23 2 2 100.0% 2 2 8.0
    week 2 @SF W 28-20 0 0 0.0% 4 4 4.0
    week 3 @NYJ W 27-19 2 2 100.0% 3 3 9.0
    week 4 GB L 17-38 1 1 100.0% 2 2 5.0
    week 5 @CAR L 24-31 1 2 50.0% 3 3 5.0
    week 6 @ATL W 27-13 2 2 100.0% 2 3 7.0
    week 7 MIA L 14-27 0 0 0.0% 2 2 2.0
    week 8 @NE L 23-51 0 0 0.0% 1 1 1.0
    week 10 @GB L 14-55 0 0 0.0% 2 2 2.0
    week 11 MIN W 21-13 0 1 0.0% 3 3 2.0
    week 12 TB W 21-13 0 1 0.0% 3 3 2.0
    week 13 @DET L 17-34 1 1 100.0% 2 2 5.0
season 2013 CHI 16 26 29 89.7% 45 46 119.0 7.4
    week 1 CIN W 24-21 1 1 100.0% 3 3 6.0
    week 2 MIN W 31-30 1 1 100.0% 4 4 7.0
    week 3 @PIT W 40-23 2 2 100.0% 4 5 9.0
    week 4 @DET L 32-40 3 3 100.0% 1 1 10.0
    week 5 NO L 18-26 1 1 100.0% 1 1 4.0
    week 6 NYG W 27-21 2 2 100.0% 3 3 9.0
    week 7 @WAS L 41-45 2 3 66.7% 5 5 10.0
    week 9 @GB W 27-20 2 2 100.0% 3 3 9.0
    week 10 DET L 19-21 2 2 100.0% 1 1 7.0
    week 11 BAL W 23-20 3 3 100.0% 2 2 11.0
    week 12 @STL L 21-42 0 0 0.0% 3 3 3.0
    week 13 @MIN L 20-23 2 4 50.0% 2 2 6.0
    week 14 DAL W 45-28 3 3 100.0% 4 4 13.0
    week 15 @CLE W 38-31 1 1 100.0% 5 5 8.0
    week 16 @PHI L 11-54 1 1 100.0% 0 0 3.0
    week 17 GB L 28-33 0 0 0.0% 4 4 4.0
season 2012 CHI 13 21 25 84.0% 33 33 92.0 7.1
    week 1 IND W 41-21 2 2 100.0% 5 5 11.0
    week 2 @GB L 10-23 1 1 100.0% 1 1 4.0
    week 3 STL W 23-6 3 3 100.0% 2 2 11.0
    week 4 @DAL W 34-18 2 2 100.0% 4 4 10.0
    week 5 @JAC W 41-3 2 2 100.0% 5 5 11.0
    week 7 DET W 13-7 2 3 66.7% 1 1 6.0
    week 8 CAR W 23-22 1 2 50.0% 2 2 4.0
    week 9 @TEN W 51-20 3 3 100.0% 6 6 15.0
    week 10 HOU L 6-13 2 3 66.7% 0 0 5.0
    week 11 @SF L 7-32 0 0 0.0% 1 1 1.0
    week 12 MIN W 28-10 2 3 66.7% 2 2 7.0
    week 13 SEA L 17-23 1 1 100.0% 2 2 5.0
    week 14 @MIN L 14-21 0 0 0.0% 2 2 2.0
season 2011 CHI 16 28 32 87.5% 37 37 117.0 7.3
season 2010 CHI 16 25 30 83.3% 35 35 105.0 6.6
season 2009 CHI 16 24 28 85.7% 33 33 101.0 6.3
season 2008 CHI 16 26 29 89.7% 41 41 116.0 7.3
season 2007 CHI 16 31 36 86.1% 33 33 121.0 7.6
season 2006 CHI 16 32 36 88.9% 47 47 139.0 8.7
