season 2015 (Projected) SF - 25 30 83.3% 39 39 109.0 -
season 2014 SF 16 25 31 80.6% 33 33 102.0 6.4
    week 1 at DAL W 28-17 0 1 0.0% 4 4 3.0
    week 2 CHI L 20-28 2 2 100.0% 2 2 8.0
    week 3 at ARI L 14-23 0 1 0.0% 2 2 1.0
    week 4 PHI W 26-21 4 4 100.0% 2 2 14.0
    week 5 KC W 22-17 5 5 100.0% 1 1 16.0
    week 6 at STL W 31-17 1 1 100.0% 4 4 7.0
    week 7 at DEN L 17-42 1 2 50.0% 2 2 4.0
    week 9 STL L 10-13 1 2 50.0% 1 1 3.0
    week 10 at NO W 27-24 2 2 100.0% 3 3 9.0
    week 11 at NYG W 16-10 3 3 100.0% 1 1 10.0
    week 12 WAS W 17-13 1 1 100.0% 2 2 5.0
    week 13 SEA L 3-19 1 1 100.0% 0 0 3.0
    week 14 at OAK L 13-24 2 3 66.7% 1 1 6.0
    week 15 at SEA L 7-17 0 0 0.0% 1 1 1.0
    week 16 SD L 35-38 0 1 0.0% 5 5 4.0
    week 17 ARI W 20-17 2 2 100.0% 2 2 8.0
season 2013 SF 16 32 36 88.9% 44 44 136.0 8.5
    week 1 GB W 34-28 2 3 66.7% 4 4 9.0
    week 2 at SEA L 3-29 1 1 100.0% 0 0 3.0
    week 3 IND L 7-27 0 0 0.0% 1 1 1.0
    week 4 at STL W 35-11 0 2 0.0% 5 5 3.0
    week 5 HOU W 34-3 2 2 100.0% 4 4 10.0
    week 6 ARI W 32-20 3 3 100.0% 3 3 12.0
    week 7 at TEN W 31-17 1 1 100.0% 4 4 7.0
    week 8 at JAC W 42-10 0 0 0.0% 6 6 6.0
    week 10 CAR L 9-10 3 3 100.0% 0 0 9.0
    week 11 at NO L 20-23 2 2 100.0% 2 2 8.0
    week 12 at WAS W 27-6 2 2 100.0% 3 3 9.0
    week 13 STL W 23-13 3 3 100.0% 2 2 11.0
    week 14 SEA W 19-17 4 4 100.0% 1 1 13.0
    week 15 at TB W 33-14 4 4 100.0% 3 3 15.0
    week 16 ATL W 34-24 2 2 100.0% 4 4 10.0
    week 17 at ARI W 23-20 3 4 75.0% 2 2 10.0
    week WC at GB W 23-20 3 3 100.0% 2 2 11.0
    week DP at CAR W 23-10 3 3 100.0% 2 2 11.0
    week CC at SEA L 17-23 1 1 100.0% 2 2 5.0
season 2012 CLE 16 29 31 93.5% 29 29 114.0 7.1
    week 1 PHI L 16-17 3 3 100.0% 1 1 10.0
    week 2 at CIN L 27-34 2 2 100.0% 3 3 9.0
    week 3 BUF L 14-24 0 0 0.0% 2 2 2.0
    week 4 at BAL L 16-23 3 3 100.0% 1 1 10.0
    week 5 at NYG L 27-41 2 2 100.0% 3 3 9.0
    week 6 CIN W 34-24 2 2 100.0% 4 4 10.0
    week 7 at IND L 13-17 0 0 0.0% 1 1 1.0
    week 8 SD W 7-6 0 0 0.0% 1 1 1.0
    week 9 BAL L 15-25 5 5 100.0% 0 0 15.0
    week 11 at DAL L 20-23 2 2 100.0% 2 2 8.0
    week 12 PIT W 20-14 2 2 100.0% 2 2 8.0
    week 13 at OAK W 20-17 2 3 66.7% 2 2 7.0
    week 14 KC W 30-7 3 3 100.0% 3 3 12.0
    week 15 WAS L 21-38 0 0 0.0% 3 3 3.0
    week 16 at DEN L 12-34 2 2 100.0% 0 0 6.0
    week 17 at PIT L 10-24 1 2 50.0% 1 1 3.0
season 2011 CLE 16 24 29 82.8% 20 20 87.0 5.4
season 2010 CLE 16 23 28 82.1% 28 28 92.0 5.8
season 2009 CLE 11 17 19 89.5% 18 19 66.0 6.0
season 2008 CLE 16 30 36 83.3% 18 18 102.0 6.4
season 2007 CLE 16 26 30 86.7% 42 43 115.0 7.2
season 2006 CLE 16 21 29 72.4% 25 25 80.0 5.0
season 2005 CLE 16 27 29 93.1% 19 21 96.0 6.0
season 2004 CLE 16 24 29 82.8% 28 28 95.0 5.9
season 2003 CLE 13 18 21 85.7% 20 21 70.0 5.4
season 2002 CLE 16 22 28 78.6% 34 36 92.0 5.8
season 2001 CLE 16 22 25 88.0% 29 30 91.0 5.7
season 2000 CLE 16 14 17 82.4% 17 17 56.0 3.5
