season 2015 (Projected) MIA - 25 30 83.3% 41 41 111.0 -
season 2014 MIA 16 29 37 78.4% 41 41 120.0 7.5
    week 1 NE W 33-20 4 4 100.0% 3 3 15.0
    week 2 @BUF L 10-29 1 1 100.0% 1 1 4.0
    week 3 KC L 15-34 2 3 66.7% 1 1 6.0
    week 4 @OAK W 38-14 1 1 100.0% 5 5 8.0
    week 6 GB L 24-27 1 1 100.0% 3 3 6.0
    week 7 @CHI W 27-14 2 4 50.0% 3 3 7.0
    week 8 @JAC W 27-13 2 2 100.0% 3 3 9.0
    week 9 SD W 37-0 3 4 75.0% 4 4 12.0
    week 10 @DET L 16-20 3 3 100.0% 1 1 10.0
    week 11 BUF W 22-9 2 2 100.0% 2 2 8.0
    week 12 @DEN L 36-39 0 0 0.0% 4 4 4.0
    week 13 @NYJ W 16-13 3 4 75.0% 1 1 9.0
    week 14 BAL L 13-28 2 2 100.0% 1 1 7.0
    week 15 @NE L 13-41 2 3 66.7% 1 1 6.0
    week 16 MIN W 37-35 0 1 0.0% 5 5 4.0
    week 17 NYJ L 24-37 1 2 50.0% 3 3 5.0
season 2013 MIA 15 26 34 76.5% 33 33 103.0 6.9
    week 1 @CLE W 23-10 3 3 100.0% 2 2 11.0
    week 2 @IND W 24-20 1 1 100.0% 3 3 6.0
    week 3 ATL W 27-23 2 2 100.0% 3 3 9.0
    week 4 @NO L 17-38 1 1 100.0% 2 2 5.0
    week 5 BAL L 23-26 3 4 75.0% 2 2 10.0
    week 7 BUF L 21-23 0 1 0.0% 3 3 2.0
    week 8 @NE L 17-27 1 3 33.3% 2 2 3.0
    week 9 CIN W 22-20 2 3 66.7% 2 2 7.0
    week 10 @TB L 19-22 2 2 100.0% 1 1 7.0
    week 11 SD W 20-16 2 2 100.0% 2 2 8.0
    week 12 CAR L 16-20 3 4 75.0% 1 1 9.0
    week 13 @NYJ W 23-3 3 4 75.0% 2 2 10.0
    week 14 @PIT W 34-28 2 3 66.7% 4 4 9.0
    week 15 NE W 24-20 1 1 100.0% 3 3 6.0
    week 17 NYJ L 7-20 0 0 0.0% 1 1 1.0
