season 2012 NYG 16 33 39 84.6% 46 46 139.0 8.7
    week 1 DAL L 17-24 1 1 100.0% 2 2 5.0
    week 2 TB W 41-34 4 4 100.0% 3 3 15.0
    week 3 @CAR W 36-7 5 5 100.0% 3 3 18.0
    week 4 @PHI L 17-19 1 2 50.0% 2 2 4.0
    week 5 CLE W 41-27 2 2 100.0% 5 5 11.0
    week 6 @SF W 26-3 4 5 80.0% 2 2 13.0
    week 7 WAS W 27-23 2 2 100.0% 3 3 9.0
    week 8 @DAL W 29-24 5 5 100.0% 2 2 17.0
    week 9 PIT L 20-24 2 3 66.7% 2 2 7.0
    week 10 @CIN L 13-31 2 2 100.0% 1 1 7.0
    week 12 GB W 38-10 1 1 100.0% 5 5 8.0
    week 13 @WAS L 16-17 3 4 75.0% 1 1 9.0
    week 14 NO W 52-27 1 2 50.0% 7 7 9.0
    week 15 @ATL L 0-34 0 1 0.0% 0 0 -1.0
    week 16 @BAL L 14-33 0 0 0.0% 2 2 2.0
    week 17 PHI W 42-7 0 0 0.0% 6 6 6.0
season 2011 NYG 16 19 24 79.2% 43 43 95.0 5.9
season 2010 NYG 15 19 23 82.6% 43 43 96.0 6.4
season 2009 NYG 16 27 32 84.4% 45 45 121.0 7.6
season 2008 NYG 2 1 1 100.0% 3 3 6.0 3.0
season 2007 NYG 16 23 27 85.2% 40 42 103.0 6.4
season 2006 KC 16 24 31 77.4% 35 36 99.0 6.2
season 2005 KC 16 27 33 81.8% 44 45 118.0 7.4
season 2004 KC 16 17 23 73.9% 58 60 101.0 6.3
