season 2015 (Projected) TEN - 21 25 84.0% 30 30 89.0 -
season 2014 TEN 16 19 22 86.4% 27 27 81.0 5.1
    week 1 at KC W 26-10 4 4 100.0% 2 2 14.0
    week 2 DAL L 10-26 1 1 100.0% 1 1 4.0
    week 3 at CIN L 7-33 0 2 0.0% 1 1 -1.0
    week 4 at IND L 17-41 1 1 100.0% 2 2 5.0
    week 5 CLE L 28-29 0 0 0.0% 4 4 4.0
    week 6 JAC W 16-14 3 3 100.0% 1 1 10.0
    week 7 at WAS L 17-19 1 1 100.0% 2 2 5.0
    week 8 HOU L 16-30 1 1 100.0% 1 1 4.0
    week 10 at BAL L 7-21 0 0 0.0% 1 1 1.0
    week 11 PIT L 24-27 1 1 100.0% 3 3 6.0
    week 12 at PHI L 24-43 1 1 100.0% 3 3 6.0
    week 13 at HOU L 21-45 0 0 0.0% 3 3 3.0
    week 14 NYG L 7-36 0 1 0.0% 1 1 0.0
    week 15 NYJ L 11-16 3 3 100.0% 0 0 9.0
    week 16 at JAC L 13-21 2 2 100.0% 1 1 7.0
    week 17 IND L 10-27 1 1 100.0% 1 1 4.0
season 2013 KC 16 22 28 78.6% 52 52 112.0 7.0
    week 1 at JAC W 28-2 0 0 0.0% 4 4 4.0
    week 2 DAL W 17-16 1 2 50.0% 2 2 4.0
    week 3 at PHI W 26-16 4 5 80.0% 2 2 13.0
    week 4 NYG W 31-7 1 1 100.0% 4 4 7.0
    week 5 at TEN W 26-17 4 4 100.0% 2 2 14.0
    week 6 OAK W 24-7 1 1 100.0% 3 3 6.0
    week 7 HOU W 17-16 1 1 100.0% 2 2 5.0
    week 8 CLE W 23-17 3 4 75.0% 2 2 10.0
    week 9 at BUF W 23-13 3 3 100.0% 2 2 11.0
    week 11 at DEN L 17-27 1 1 100.0% 2 2 5.0
    week 12 SD L 38-41 1 1 100.0% 5 5 8.0
    week 13 DEN L 28-35 0 0 0.0% 4 4 4.0
    week 14 at WAS W 45-10 1 2 50.0% 6 6 8.0
    week 15 at OAK W 56-31 0 0 0.0% 8 8 8.0
    week 16 IND L 7-23 0 1 0.0% 1 1 0.0
    week 17 at SD L 24-27 1 2 50.0% 3 3 5.0
    week WC at IND L 44-45 3 3 100.0% 5 5 14.0
season 2012 KC 15 28 34 82.4% 17 17 95.0 6.3
    week 1 ATL L 24-40 1 2 50.0% 3 3 5.0
    week 2 at BUF L 17-35 1 1 100.0% 2 2 5.0
    week 3 at NO W 27-24 6 6 100.0% 1 1 19.0
    week 4 SD L 20-37 0 0 0.0% 2 2 2.0
    week 5 BAL L 6-9 2 2 100.0% 0 0 6.0
    week 6 at TB L 10-38 1 1 100.0% 1 1 4.0
    week 8 OAK L 16-26 3 3 100.0% 1 1 10.0
    week 9 at SD L 13-31 2 3 66.7% 1 1 6.0
    week 10 at PIT L 13-16 2 3 66.7% 1 1 6.0
    week 11 CIN L 6-28 2 2 100.0% 0 0 6.0
    week 12 DEN L 9-17 3 3 100.0% 0 0 9.0
    week 13 CAR W 27-21 2 2 100.0% 3 3 9.0
    week 14 at CLE L 7-30 0 1 0.0% 1 1 0.0
    week 16 IND L 13-20 2 3 66.7% 1 1 6.0
    week 17 at DEN L 3-38 1 2 50.0% 0 0 2.0
season 2011 KC 16 24 30 80.0% 20 20 86.0 5.4
season 2010 KC 16 20 26 76.9% 42 42 96.0 6.0
season 2009 KC 16 25 29 86.2% 29 29 100.0 6.3
