season 2014 DET 2 1 5 20.0% 5 5 4.0 2.0
    week 4 at NYJ W 24-17 1 2 50.0% 3 3 5.0
    week 5 BUF L 14-17 0 3 0.0% 2 2 -1.0
season 2013 PHI 15 23 28 82.1% 45 45 109.0 7.3
    week 1 at WAS W 33-27 1 1 100.0% 4 4 7.0
    week 2 SD L 30-33 3 4 75.0% 3 3 11.0
    week 3 KC L 16-26 1 2 50.0% 1 1 3.0
    week 4 at DEN L 20-52 2 3 66.7% 2 2 7.0
    week 5 at NYG W 36-21 5 5 100.0% 3 3 18.0
    week 6 at TB W 31-20 1 1 100.0% 4 4 7.0
    week 7 DAL L 3-17 1 2 50.0% 0 0 2.0
    week 8 NYG L 7-15 0 0 0.0% 1 1 1.0
    week 9 at OAK W 49-20 0 0 0.0% 7 7 7.0
    week 10 at GB W 27-13 2 3 66.7% 3 3 8.0
    week 11 WAS W 24-16 1 1 100.0% 3 3 6.0
    week 13 ARI W 24-21 1 1 100.0% 3 3 6.0
    week 15 at MIN L 30-48 3 3 100.0% 1 1 10.0
    week 16 CHI W 54-11 1 1 100.0% 7 7 10.0
    week 17 at DAL W 24-22 1 1 100.0% 3 3 6.0
    week WC NO L 24-26 1 2 50.0% 3 3 5.0
season 2012 PHI 16 27 31 87.1% 25 26 101.0 6.3
    week 1 at CLE W 17-16 1 2 50.0% 2 2 4.0
    week 2 BAL W 24-23 1 1 100.0% 3 3 6.0
    week 3 at ARI L 6-27 2 2 100.0% 0 0 6.0
    week 4 NYG W 19-17 4 4 100.0% 1 1 13.0
    week 5 at PIT L 14-16 0 0 0.0% 2 2 2.0
    week 6 DET L 23-26 3 3 100.0% 2 2 11.0
    week 8 ATL L 17-30 1 1 100.0% 2 2 5.0
    week 9 at NO L 13-28 2 2 100.0% 1 1 7.0
    week 10 DAL L 23-38 1 1 100.0% 2 3 4.0
    week 11 at WAS L 6-31 2 2 100.0% 0 0 6.0
    week 12 CAR L 22-30 3 3 100.0% 1 1 10.0
    week 13 at DAL L 33-38 2 2 100.0% 3 3 9.0
    week 14 at TB W 23-21 1 3 33.3% 2 2 3.0
    week 15 CIN L 13-34 2 2 100.0% 1 1 7.0
    week 16 WAS L 20-27 2 2 100.0% 2 2 8.0
    week 17 at NYG L 7-42 0 1 0.0% 1 1 0.0
season 2011 PHI 16 24 27 88.9% 46 46 115.0 7.2
