season 2014 GB 7  -  8 16 50.0 66 0 1 10 -10 -1.0 0 -0.4 -0.1
    week 5 MIN W 42-10 3 5 60.0 22 0 1 1 -1 -1.0 0 -1.2
    week 7 CAR W 38-17 0 2 0.0 0 0 0 3 -3 -1.0 0 -0.3
    week 8 at NO L 23-44 1 1 100.0 8 0 0 0 0 - 0 0.3
    week 10 CHI W 55-14 1 5 20.0 4 0 0 0 0 - 0 0.2
    week 11 PHI W 53-20 2 2 100.0 26 0 0 3 -3 -1.0 0 0.7
    week 16 at TB W 20-3 0 0 - 0 0 0 3 -3 -1.0 0 -0.3
    week 17 DET W 30-20 1 1 100.0 6 0 0 0 0 - 0 0.2
season 2013 OAK 7  -  124 200 62.0 1392 8 5 20 65 3.3 0 84.2 12.0
    week 3 at DEN L 21-37 1 2 50.0 19 0 0 0 0 - 0 0.8
    week 4 WAS L 14-24 21 32 65.6 227 1 1 3 4 1.3 0 11.5
    week 12 MIN T 26-26 21 36 58.3 218 1 0 4 24 6.0 0 15.1
    week 13 at DET L 10-40 10 20 50.0 139 0 1 2 4 2.0 0 4.0
    week 14 ATL W 22-21 24 32 75.0 258 1 1 6 28 4.7 0 15.1
    week 15 at DAL W 37-36 26 39 66.7 299 4 1 3 -3 -1.0 0 25.7
    week 16 PIT L 31-38 21 39 53.8 232 1 1 2 8 4.0 0 12.1
season 2012 SEA 2  -  5 9 55.6 68 0 0 4 -5 -1.3 0 2.2 1.1
    week 14 ARI W 58-0 5 9 55.6 68 0 0 1 -2 -2.0 0 2.5
    week 16 SF W 42-13 0 0 - 0 0 0 3 -3 -1.0 0 -0.3
season 2011 GB 5 1 33 49 67.3 518 6 2 13 -6 -0.5 1 46.1 9.2
season 2010 GB 7 1 40 66 60.6 433 3 2 9 26 2.9 0 27.9 4.0
season 2009 GB 15 0 7 12 58.3 58 0 1 5 -5 -1.0 0 -0.2 -0.0
season 2008 GB 7 0 2 5 40.0 6 0 0 4 4 1.0 0 0.6 0.1
