season 2012 NYJ 2  -  19 31 61.3 214 1 1 8 30 3.8 0 13.6 6.8
    week 13 ARI W 7-6 5 7 71.4 29 1 0 4 5 1.3 0 5.7
    week 16 SD L 17-27 14 24 58.3 185 0 1 4 25 6.3 0 7.9
