season 2015 (Projected) GB - - 356 539 66.0 4420 37 7 57 255 4.5 2 348.3 -
season 2014 GB 16  -  341 520 65.6 4381 38 5 43 269 6.3 2 356.1 22.3
    week 1 at SEA L 16-36 23 33 69.7 189 1 1 0 0 - 0 9.6
    week 2 NYJ W 31-24 25 42 59.5 346 3 0 6 28 4.7 0 28.6
    week 3 at DET L 7-19 16 27 59.3 162 1 0 0 0 - 0 10.5
    week 4 at CHI W 38-17 22 28 78.6 302 4 0 1 8 8.0 0 28.9
    week 5 MIN W 42-10 12 17 70.6 156 3 0 0 0 - 0 18.2
    week 6 at MIA W 27-24 24 42 57.1 264 3 0 7 34 4.9 0 26.0
    week 7 CAR W 38-17 19 22 86.4 255 3 0 3 21 7.0 0 24.3
    week 8 at NO L 23-44 28 39 71.8 418 1 2 2 21 10.5 1 24.8
    week 10 CHI W 55-14 18 27 66.7 315 6 0 0 0 - 0 36.6
    week 11 PHI W 53-20 22 36 61.1 341 3 0 3 32 10.7 0 28.8
    week 12 at MIN W 24-21 19 29 65.5 209 2 0 6 34 5.7 0 19.8
    week 13 NE W 26-21 24 38 63.2 368 2 0 5 22 4.4 0 24.9
    week 14 ATL W 43-37 24 36 66.7 327 3 0 5 28 5.6 0 27.9
    week 15 at BUF L 13-21 17 42 40.5 185 0 2 3 27 9.0 0 6.1
    week 16 at TB W 20-3 31 40 77.5 318 1 0 0 0 - 0 16.7
    week 17 DET W 30-20 17 22 77.3 226 2 0 2 14 7.0 1 24.4
    week DP DAL W 26-21 24 35 68.6 316 3 0 4 -4 -1.0 0 24.2
    week CC at SEA L 22-28 19 34 55.9 178 1 2 1 12 12.0 0 8.3
season 2013 GB 9  -  193 290 66.6 2536 17 6 30 120 4.0 0 169.4 18.8
    week 1 at SF L 28-34 21 37 56.8 333 3 1 2 13 6.5 0 24.6
    week 2 WAS W 38-20 34 42 81.0 480 4 0 3 -3 -1.0 0 34.9
    week 3 at CIN L 30-34 26 43 60.5 244 1 2 3 24 8.0 0 12.2
    week 5 DET W 22-9 20 30 66.7 274 1 0 5 8 1.6 0 15.8
    week 6 at BAL W 19-17 17 32 53.1 315 1 1 5 21 4.2 0 16.7
    week 7 CLE W 31-13 25 36 69.4 260 3 0 4 12 3.0 0 23.6
    week 8 at MIN W 44-31 24 29 82.8 285 2 0 6 31 5.2 0 22.5
    week 9 CHI L 20-27 1 2 50.0 27 0 0 1 9 9.0 0 2.0
    week 17 at CHI W 33-28 25 39 64.1 318 2 2 1 5 5.0 0 17.2
    week WC SF L 20-23 17 26 65.4 177 1 0 2 11 5.5 0 12.2
season 2012 GB 16  -  371 552 67.2 4295 39 8 54 259 4.8 2 349.7 21.9
    week 1 SF L 22-30 30 44 68.2 303 2 1 5 27 5.4 0 20.8
    week 2 CHI W 23-10 22 32 68.8 219 1 1 3 -6 -2.0 0 10.2
    week 3 at SEA L 12-14 26 39 66.7 223 0 0 2 17 8.5 0 10.6
    week 4 NO W 28-27 31 41 75.6 319 4 1 5 13 2.6 0 28.1
    week 5 at IND L 27-30 21 33 63.6 243 3 1 5 57 11.4 0 25.4
    week 6 at HOU W 42-24 24 37 64.9 338 6 0 2 17 8.5 0 39.2
    week 7 at STL W 30-20 30 37 81.1 342 3 0 2 0 0.0 0 25.7
    week 8 JAC W 24-15 22 35 62.9 186 2 0 3 4 1.3 0 15.8
    week 9 ARI W 31-17 14 30 46.7 218 4 1 8 33 4.1 0 26.0
    week 11 at DET W 24-20 19 27 70.4 236 2 1 1 3 3.0 0 15.7
    week 12 at NYG L 10-38 14 25 56.0 219 1 1 3 22 7.3 0 13.0
    week 13 MIN W 23-14 27 35 77.1 286 1 1 4 15 3.8 0 14.9
    week 14 DET W 27-20 14 24 58.3 173 0 0 3 32 10.7 1 16.1
    week 15 at CHI W 21-13 23 36 63.9 291 3 0 4 14 3.5 0 25.0
    week 16 TEN W 55-7 27 38 71.1 342 3 0 4 11 2.8 1 32.8
    week 17 at MIN L 34-37 28 40 70.0 365 4 0 0 0 - 0 30.6
    week WC MIN W 24-10 23 33 69.7 274 1 0 2 12 6.0 0 16.2
    week DP at SF L 31-45 26 39 66.7 257 2 1 3 28 9.3 0 19.1
season 2011 GB 15 15 343 502 68.3 4643 45 6 60 257 4.3 3 397.4 26.5
season 2010 GB 15 15 312 475 65.7 3922 28 11 64 356 5.6 4 306.5 20.4
season 2009 GB 16 16 350 541 64.7 4434 30 7 59 304 5.2 5 343.8 21.5
season 2008 GB 16 16 341 536 63.6 4038 28 13 56 207 3.7 4 292.2 18.3
season 2007 GB 2 0 20 28 71.4 218 1 0 7 29 4.1 0 15.6 7.8
season 2006 GB 2 0 6 15 40.0 46 0 0 2 11 5.5 0 2.9 1.5
season 2005 GB 3 0 9 16 56.3 65 0 1 2 7 3.5 0 1.3 0.4
