season 2014 TEN 7  -  105 185 56.8 1326 7 2 20 90 4.5 0 86.0 12.3
    week 4 @IND L 17-41 12 23 52.2 177 1 1 5 40 8.0 0 13.1
    week 5 CLE L 28-29 13 21 61.9 194 2 0 2 -1 -0.5 0 15.7
    week 6 JAC W 16-14 17 28 60.7 233 0 0 2 1 0.5 0 9.4
    week 7 @WAS L 17-19 17 26 65.4 160 2 1 2 10 5.0 0 13.4
    week 15 NYJ L 11-16 10 24 41.7 203 0 0 2 9 4.5 0 9.0
    week 16 @JAC L 13-21 24 35 68.6 287 1 0 3 12 4.0 0 16.7
    week 17 IND L 10-27 12 28 42.9 72 1 0 4 19 4.8 0 8.8
season 2013 SD 2  -  0 0 - 0 0 0 6 -5 -0.8 0 -0.5 -0.3
    week 7 @JAC W 24-6 0 0 - 0 0 0 3 -3 -1.0 0 -0.3
    week 14 NYG W 37-14 0 0 - 0 0 0 3 -2 -0.7 0 -0.2
season 2011 SEA 3 2 27 56 48.2 298 1 1 4 13 3.3 0 15.2 5.1
season 2010 SEA 6 2 57 99 57.6 507 2 3 20 43 2.2 1 32.6 5.4
season 2009 SD 0 0 0 0 - 0 0 0 0 0 - 0 0.0 0.0
season 2008 SD 0 0 0 0 - 0 0 0 0 0 - 0 0.0 0.0
season 2007 SD 0 0 0 0 - 0 0 0 0 0 - 0 0.0 0.0
season 2006 SD 4 0 0 0 - 0 0 0 2 13 6.5 1 7.3 1.8
