season 2012 OAK 2  -  16 33 48.5 115 0 1 0 0 - 0 2.6 1.3
    week 10 at BAL L 20-55 0 1 0.0 0 0 0 0 0 - 0 0.0
    week 16 at CAR L 6-17 16 32 50.0 115 0 1 0 0 - 0 2.6
season 2011 HOU 2 1 10 13 76.9 57 1 0 1 -1 -1.0 0 6.2 3.1
season 2010 HOU 0 0 0 0 - 0 0 0 0 0 - 0 0.0 0.0
season 2009 ARI 8 1 51 77 66.2 435 0 3 9 -6 -0.7 0 10.8 1.4
season 2008 ARI 4 0 15 29 51.7 264 1 1 4 5 1.3 0 13.1 3.3
season 2007 ARI 5 4 60 112 53.6 647 2 4 11 42 3.8 0 30.1 6.0
season 2006 ARI 12 11 213 376 56.6 2542 11 12 23 44 1.9 2 138.1 11.5
