season 2015 (Projected) CAR - - 33 54 61.1 381 2 1 2 4 2.0 0 21.6 -
season 2014 CAR 5  -  65 97 67.0 701 5 0 8 24 3.0 0 50.4 10.1
    week 1 @TB W 20-14 24 34 70.6 230 2 0 3 10 3.3 0 18.2
    week 3 PIT L 19-37 5 6 83.3 80 1 0 0 0 - 0 7.2
    week 4 @BAL L 10-38 6 9 66.7 71 0 0 0 0 - 0 2.8
    week 7 @GB L 17-38 5 8 62.5 43 1 0 0 0 - 0 5.7
    week 15 TB W 19-17 25 40 62.5 277 1 0 5 14 2.8 0 16.5
season 2013 CAR 3  -  0 0 - 0 0 0 5 0 0.0 0 0.0 0.0
    week 3 NYG W 38-0 0 0 - 0 0 0 2 -1 -0.5 0 -0.1
    week 6 @MIN W 35-10 0 0 - 0 0 0 2 -1 -0.5 0 -0.1
    week 13 TB W 27-6 0 0 - 0 0 0 1 2 2.0 0 0.2
season 2012 CAR 2  -  4 4 100.0 58 0 0 0 0 - 0 2.3 1.2
    week 3 NYG L 7-36 3 3 100.0 46 0 0 0 0 - 0 1.8
    week 17 @NO W 44-38 1 1 100.0 12 0 0 0 0 - 0 0.5
season 2011 CAR 2 0 0 0 - 0 0 0 2 -2 -1.0 0 -0.2 -0.1
season 2010 ARI 12 9 169 327 51.7 2065 7 10 5 25 5.0 0 93.1 7.8
season 2009 CLE 8 7 81 182 44.5 888 3 10 10 8 0.8 2 40.3 5.0
season 2008 CLE 10 9 142 283 50.2 1615 9 8 24 58 2.4 0 90.4 9.0
season 2007 CLE 16 15 298 527 56.5 3786 29 19 30 77 2.6 3 255.1 15.9
season 2006 CLE 5 3 66 117 56.4 793 5 8 4 47 11.8 0 40.4 8.1
season 2005 BAL 0 0 0 0 - 0 0 0 0 0 - 0 0.0 0.0
