Calvin Johnson, Dal, 36
Marvin Jones, NYJ, 36
Jordy Nelson, @Min, 24
Kenny Stills, Buf, 24
Golden Tate, Dal, 21
Dez Bryant, @Det, 19
Josh Gordon, @KC, 19
Emmanuel Sanders, Wsh, 16
Wes Welker, Wsh, 14
Steve Johnson, @NO, 13
Demaryius Thomas, Wsh, 13
Drew Davis, @Ari, 13
Harry Douglas, @Ari, 12
Dexter McCluster, Cle, 12
Aaron Dobson, Mia, 12
Terrance Williams, @Det, 12
A.J. Green, NYJ, 11
Larry Fitzgerald, Atl, 10
Mike Brown, SF, 10
Lance Moore, @Oak, 9
Michael Floyd, Atl, 9
Ted Ginn, Atl, 8
Victor Cruz, @Phi, 8
David Nelson, @Cin, 8
Antonio Brown, @Oak, 8
Jarrett Boykin, @Min, 8
Cordarrelle Patterson, GB, 8
Vincent Jackson, Car, 7
Cecil Shorts, SF, 7
DeSean Jackson, @Den, 6
Brandon Gibson, @NE, 6
Leonard Hankerson, @Den, 6
Chris Givens, Sea, 6
Anquan Boldin, @Jac, 5
Jason Avant, @TB, 5
Hakeem Nicks, @Phi, 5
Kris Durham, Dal, 5
Marquise Goodwin, @NO, 5
Steve Smith, @TB, 4
Pierre Garcon, @Den, 4
Tiquan Underwood, @TB, 4
Mike Wallace, @NE, 4
Eric Decker, @Cin, 4
Rod Streater, Pit, 4
Darius Johnson, @Ari, 4
Jerricho Cotchery, @TB, 3
Donnie Avery, Cle, 3
Brian Hartline, @NE, 3
Austin Pettis, Sea, 3
Denarius Moore, Pit, 3
Justin Blackmon, SF, 3
Rishard Matthews, @NE, 3
Myles White, @Min, 3
Santana Moss, @Den, 2
Brandon LaFell, Mia, 2
Mike Williams, @NO, 2
Jerrel Jernigan, @Phi, 2
Jeremy Kerley, @Cin, 2
Stephen Hill, @Cin, 2
Mohamed Sanu, NYJ, 2
Marques Colston, Buf, 1
Robert Meachem, Buf, 1
Jerome Simpson, GB, 1
Andre Caldwell, Wsh, 1
Danny Amendola, Mia, 1
Riley Cooper, NYG, 1
Kyle Williams, Cle, 1
Doug Baldwin, @StL, 1
Dane Sanzenbacher, NYJ, 1
T.J. Graham, @NO, 1
Ace Sanders, SF, 1
Eric Page, Car, -1
Jacoby Ford, @Cin, -2
