Drew Brees, Buf, 33
Andy Dalton, NYJ, 31
Cam Newton, @TB, 27
Colin Kaepernick, @Jac, 27
Matthew Stafford, Dal, 26
Peyton Manning, Wsh, 22
Aaron Rodgers, @Min, 22
Alex Smith, Cle, 21
Tony Romo, @Det, 20
Jason Campbell, NYJ, 20
Terrelle Pryor, @StL, 15
Mike Glennon, Car, 15
Christian Ponder, GB, 14
Russell Wilson, @StL, 14
Chad Henne, SF, 13
Carson Palmer, Atl, 12
Ben Roethlisberger, @Oak, 11
Ryan Tannehill, @NE, 10
Eli Manning, @Phi, 9
Matt Ryan, @Ari, 9
Thad Lewis, @NO, 7
Tom Brady, Mia, 6
Kellen Clemens, Sea, 3
Robert Griffin III, @Den, 3
Matt Simms, @Cin, 3
Geno Smith, @Cin, 2
Matt Barkley, NYG, 2
Josh Johnson, NYJ, 1
Michael Vick, @Cin, -1
Kirk Cousins, @Den, -3
