Josh Brown, @Phi, 18
Dan Bailey, @Det, 17
Mason Crosby, @Min, 15
Nick Folk, @Cin, 13
Ryan Succop, Cle, 12
Stephen Gostkowski, Mia, 10
Rian Lindell, Car, 9
Jay Feely, Atl, 9
Matt Prater, Wsh, 9
Greg Zuerlein, Sea, 8
David Akers, Dal, 7
Matt Bryant, @Ari, 7
Mike Nugent, NYJ, 7
Graham Gano, @TB, 7
Blair Walsh, GB, 7
Phil Dawson, @Jac, 6
Billy Cundiff, @KC, 6
Caleb Sturgis, @NE, 5
Josh Scobee, SF, 4
Dan Carpenter, @NO, 4
Sebastian Janikowski, Pit, 3
Shaun Suisham, @Oak, 3
Garrett Hartley, Buf, 3
Kai Forbath, @Den, 3
Steven Hauschka, @StL, 2
Alex Henery, NYG, 1
