Jimmy Graham, Buf, 15
Vernon Davis, @Jac, 11
Timothy Wright, Car, 10
Jordan Reed, @Den, 9
Greg Olsen, @TB, 8
Jordan Cameron, @KC, 8
Scott Chandler, @NO, 7
Jermaine Gresham, NYJ, 7
Joel Dreessen, Wsh, 6
Kyle Rudolph, GB, 5
Benjamin Watson, Buf, 4
Brandon Myers, Car, 4
Jared Cook, Sea, 3
Brandon Pettigrew, Dal, 3
Charles Clay, @NE, 3
Tony Gonzalez, @Ari, 2
Rob Gronkowski, Mia, 2
Lance Kendricks, Sea, 2
Julius Thomas, Wsh, 2
Sean McGrath, Cle, 2
Tyler Eifert, NYJ, 2
Jason Witten, @Det, 1
Heath Miller, @Oak, 1
Anthony Fasano, Cle, 1
Zach Miller, @StL, 1
Brent Celek, NYG, 1
Jacob Tamme, Wsh, 1
James Casey, NYG, 1
Andrew Quarless, @Min, 1
Richie Brockel, @TB, 1
Rob Housler, Atl, 1
Michael Egnew, @NE, 1
James Hanna, @Det, 1
Josh Hill, Buf, 1
Zach Sudfeld, @Cin, 1
Marcedes Lewis, SF, -2
